"145,000", Dubai, Jumeirah Beach Residence (JBR),Shams 1,1 Bed,2 Baths,"1,182 sqft",Apartment,For Rent,Bayut - LUL-R-1856,Furnished,"February 1, 2023","January 25, 2023",,,,,,,https://www.bayut.com/property/details-6794474.html,Yearly
"72,000", Dubai, Jumeirah Village Circle (JVC),"Bloom Tower B,  Bloom Towers",1 Bed,1 Bath,585 sqft,Apartment,For Rent,Bayut - JVC-SAM-BLOOMTOW-1BR,Unfurnished,"February 6, 2023","February 2, 2023",,,,,,,https://www.bayut.com/property/details-6817727.html,Yearly
"400,000", Dubai, Palm Jumeirah,,2 Beds,3 Baths,"1,744 sqft",Apartment,For Rent,Bayut - DUB230405_L,,"February 8, 2023","February 1, 2023",,,,,,,https://www.bayut.com/property/details-6815898.html,Yearly
"71,999", Dubai, Jumeirah Lake Towers (JLT),Jumeirah Bay X1,Studio,1 Bath,532 sqft,Apartment,For Rent,Bayut - PC-R-00698,Furnished,"February 8, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6799795.html,Yearly
"28,000", Dubai, Al Wasl,Building 9,2 Beds,3 Baths,"1,918 sqft",Apartment,For Rent,Bayut - DP-R-43571,,"February 2, 2023","January 19, 2023",,,,,,,https://www.bayut.com/property/details-5393470.html,Monthly
"900,000", Dubai, Palm Jumeirah,Garden Homes Frond B,4 Beds,5 Baths,"6,705 sqft",Villa,For Rent,Bayut - L-194766,Unfurnished,"February 8, 2023","August 1, 2022",,,,,,,https://www.bayut.com/property/details-6190220.html,Yearly
"600,000", Dubai, Downtown Dubai,The Address Fountain Views 2,3 Beds,4 Baths,"1,993 sqft",Apartment,For Rent,Bayut - 3148-Ap-R-0371,Furnished,"February 15, 2023","January 2, 2023",,,,,,,https://www.bayut.com/property/details-6711849.html,Yearly
"165,000", Dubai, The Springs,,2 Beds,2 Baths,"2,228 sqft",Villa,For Rent,Bayut - LP17195,Unfurnished,"February 6, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6812364.html,Yearly
"240,000", Dubai, Dubai Marina,,3 Beds,4 Baths,"2,161 sqft",Apartment,For Rent,Bayut - FPB-R-1310,Unfurnished,"February 3, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6812115.html,Yearly
"210,000", Dubai, Dubai Creek Harbour,Creek Horizon Tower 1,3 Beds,3 Baths,"1,684 sqft",Apartment,For Rent,Bayut - LEA230351_L,,"February 1, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6812099.html,Yearly
"72,000", Dubai, Jumeirah Village Circle (JVC),"Bloom Tower B,  Bloom Towers",1 Bed,1 Bath,656 sqft,Apartment,For Rent,Bayut - JVC-HR-BLOOMTOWB-1BR,Unfurnished,"February 3, 2023","February 1, 2023",,,,,,,https://www.bayut.com/property/details-6816187.html,Yearly
"320,000", Dubai, Dubai Hills Estate,Maple At Dubai Hills Estate 1,5 Beds,5 Baths,"2,700 sqft",Villa,For Rent,Bayut - DUB196382,Unfurnished,"February 1, 2023","January 26, 2023",,,,,,,https://www.bayut.com/property/details-5593606.html,Yearly
"1,150,000", Dubai, Mohammed Bin Rashid City,District One Villas,5 Beds,6 Baths,"7,829 sqft",Villa,For Rent,Bayut - MARL-14365,,"January 26, 2023","October 21, 2022",,,,,,,https://www.bayut.com/property/details-5128830.html,Yearly
"65,000", Abu Dhabi, Al Reem Island,RAK Tower,1 Bed,2 Baths,"1,001 sqft",Apartment,For Rent,Bayut - NAT-R-69667,Unfurnished,"February 10, 2023","February 7, 2023",,,,,,,https://www.bayut.com/property/details-6835934.html,Yearly
"45,000", Dubai, Meydan City,"Azizi Riviera 10,  Azizi Riviera",Studio,1 Bath,346 sqft,Apartment,For Rent,Bayut - BB-AZ-AZIZIRIVIIERA10-STUDIO,Unfurnished,"February 7, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6800875.html,Yearly
"19,000", Dubai, Downtown Dubai,"Miska 1,  Miska",1 Bed,2 Baths,"1,203 sqft",Apartment,For Rent,Bayut - Miska - 1BR,Furnished,"February 9, 2023","February 3, 2023",,,,,,,https://www.bayut.com/property/details-4723067.html,Monthly
"60,000", Dubai, Business Bay,,Studio,1 Bath,473 sqft,Hotel Apartment,For Rent,Bayut - 1720-Ha-R-1080,Furnished,"February 15, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6810980.html,Yearly
"125,000", Dubai, Downtown Dubai,,Studio,1 Bath,546 sqft,Apartment,For Rent,Bayut - theproperty-3790905,Furnished,"February 2, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6810266.html,Yearly
"45,000", Dubai, Meydan City,"Azizi Riviera 12,  Azizi Riviera",Studio,1 Bath,351 sqft,Apartment,For Rent,Bayut - BB-AZ-AZIZIRIVIERRA12-STUDIO,Unfurnished,"February 8, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6800830.html,Yearly
"265,000", Dubai, The Springs,,2 Beds,3 Baths,"1,690 sqft",Villa,For Rent,Bayut - L-204577,Furnished,"February 10, 2023","February 2, 2023",,,,,,,https://www.bayut.com/property/details-6819794.html,Yearly
"70,000", Dubai, Jumeirah Village Circle (JVC),"Bloom Tower B,  Bloom Towers",1 Bed,2 Baths,739 sqft,Apartment,For Rent,Bayut - JVC-RM-BLOOMHEIGH-1BR,Unfurnished,"February 6, 2023","February 2, 2023",,,,,,,https://www.bayut.com/property/details-6818478.html,Yearly
"14,999", Dubai, Dubai Creek Harbour,Creek Horizon Tower 1,2 Beds,2 Baths,"1,128 sqft",Apartment,For Rent,Bayut - 1120-Ap-R-1066,Furnished,"January 23, 2023","October 28, 2022",,,,,,,https://www.bayut.com/property/details-6475052.html,Monthly
"250,000", Dubai, Dubai Marina,Sparkle Tower 1,3 Beds,4 Baths,"1,871 sqft",Apartment,For Rent,Bayut - FPB-R-1325,Unfurnished,"February 14, 2023","February 7, 2023",,,,,,,https://www.bayut.com/property/details-6835648.html,Yearly
"77,000", Dubai, Liwan,Mazaya 8,3 Beds,3 Baths,"1,560 sqft",Apartment,For Rent,Bayut - 3047-Ap-R-0622,Unfurnished,"February 13, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6808291.html,Yearly
"46,000", Dubai, Jumeirah Village Circle (JVC),Pantheon Elysee II,Studio,1 Bath,393 sqft,Apartment,For Rent,Bayut - 946-Ap-R-2659,Furnished,"February 14, 2023","February 8, 2023",,,,,,,https://www.bayut.com/property/details-6840802.html,Yearly
"135,000", Dubai, DAMAC Hills 2 (Akoya by DAMAC),,5 Beds,5 Baths,"1,881 sqft",Villa,For Rent,Bayut - DUB230532_L,,"February 14, 2023","February 2, 2023",,,,,,,https://www.bayut.com/property/details-6818205.html,Yearly
"72,000", Dubai, Jumeirah Village Circle (JVC),"Bloom Tower B,  Bloom Towers",1 Bed,1 Bath,685 sqft,Apartment,For Rent,Bayut - JVC-UMK-BLOOMTOWERS_B-1BR,Unfurnished,"February 3, 2023","February 1, 2023",,,,,,,https://www.bayut.com/property/details-6814746.html,Yearly
"320,000", Dubai, Dubai Hills Estate,Maple At Dubai Hills Estate 1,5 Beds,4 Baths,"3,009 sqft",Townhouse,For Rent,Bayut - LEA230350_L,,"February 6, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6809659.html,Yearly
"250,000", Dubai, Dubai Marina,,2 Beds,3 Baths,"1,554 sqft",Apartment,For Rent,Bayut - MARINA23-DAMAC_HIEGHTS-2BR,Unfurnished,"February 1, 2023","January 25, 2023",,,,,,,https://www.bayut.com/property/details-6794023.html,Yearly
"350,000", Dubai, The Meadows,,4 Beds,4 Baths,"4,099 sqft",Villa,For Rent,Bayut - BHM-R-3984,Unfurnished,"February 13, 2023","February 5, 2023",,,,,,,https://www.bayut.com/property/details-6828846.html,Yearly
"63,000", Dubai, Dubai Sports City,Elite Sports Residence 8,2 Beds,3 Baths,"1,430 sqft",Apartment,For Rent,Bayut - 765-Ap-R-0511,Furnished,"February 13, 2023","February 3, 2023",,,,,,,https://www.bayut.com/property/details-6823875.html,Yearly
"140,000", Dubai, Business Bay,,1 Bed,2 Baths,749 sqft,Apartment,For Rent,Bayut - L-179382,Unfurnished,"January 17, 2023","January 16, 2023",,,,,,,https://www.bayut.com/property/details-5384280.html,Yearly
"430,000", Dubai, The Meadows,,4 Beds,4 Baths,"5,813 sqft",Villa,For Rent,Bayut - RL-28110,Unfurnished,"February 3, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6812441.html,Yearly
"164,999", Dubai, Al Barsha,Al Barsha South 2,4 Beds,5 Baths,"9,843 sqft",Villa,For Rent,Bayut - 3253-Vl-R-2567,Unfurnished,"February 8, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6811728.html,Yearly
"350,000", Dubai, Jumeirah Islands,,4 Beds,4 Baths,"2,322 sqft",Villa,For Rent,Bayut - L-204775,,"February 2, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6810115.html,Yearly
"55,000", Dubai, Business Bay,,Studio,1 Bath,407 sqft,Apartment,For Rent,Bayut - MCC-R-9888,Furnished,"February 15, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6808457.html,Yearly
"120,000", Dubai, Dubai Creek Harbour,Harbour Gate Tower 2,2 Beds,2 Baths,"1,148 sqft",Apartment,For Rent,Bayut - CB-R-03343,Unfurnished,"February 3, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6807098.html,Yearly
"90,000", Dubai, Dubai South,"Expo Golf Villas 1,  Expo Golf Villas",3 Beds,3 Baths,"1,398 sqft",Townhouse,For Rent,Bayut - 2548-Th-R-0859,Unfurnished,"January 30, 2023","January 23, 2023",,,,,,,https://www.bayut.com/property/details-6782850.html,Yearly
"9,499", Dubai, Jumeirah Village Circle (JVC),Bloom Towers,1 Bed,1 Bath,794 sqft,Apartment,For Rent,Bayut - 2804,Furnished,"February 9, 2023","October 18, 2022",,,,,,,https://www.bayut.com/property/details-5845896.html,Monthly
"95,000", Dubai, Jumeirah Village Circle (JVC),La Riviera Azure,1 Bed,2 Baths,943 sqft,Apartment,For Rent,Bayut - JVC-HHK-LARIVIERAAZU-1BR,Furnished,"February 6, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6807700.html,Yearly
"74,000", Dubai, Arjan,,1 Bed,2 Baths,856 sqft,Apartment,For Rent,Bayut - ARJAN-SM-VINCIBLVD-4-STD,,"February 2, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6800914.html,Yearly
"110,000", Dubai, Downtown Dubai,8 Boulevard Walk,1 Bed,1 Bath,887 sqft,Apartment,For Rent,Bayut - axc-3770492,Furnished,"January 31, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6800569.html,Yearly
"90,000", Dubai, Jumeirah Village Circle (JVC),La Riviera Azure,1 Bed,2 Baths,982 sqft,Apartment,For Rent,Bayut - JVC-AHN-LARIVIERAZU-1BR,Furnished,"February 8, 2023","February 7, 2023",,,,,,,https://www.bayut.com/property/details-6839088.html,Yearly
"180,000", Dubai, Dubai Creek Harbour,Dubai Creek Residence Tower 1 South,2 Beds,3 Baths,"1,468 sqft",Apartment,For Rent,Bayut - RL-47880,Unfurnished,"February 10, 2023","February 3, 2023",,,,,,,https://www.bayut.com/property/details-6825048.html,Yearly
"90,000", Dubai, Dubai Studio City,Glitz 3,2 Beds,3 Baths,"1,242 sqft",Apartment,For Rent,Bayut - L-204433,Furnished,"February 8, 2023","January 29, 2023",,,,,,,https://www.bayut.com/property/details-6804207.html,Yearly
"150,000", Dubai, DAMAC Hills,Golf Horizon Tower B,2 Beds,3 Baths,"1,540 sqft",Apartment,For Rent,Bayut - 2548-Ap-R-0875,Unfurnished,"February 13, 2023","February 3, 2023",,,,,,,https://www.bayut.com/property/details-6822842.html,Yearly
"95,000", Dubai, Jumeirah Lake Towers (JLT),"Armada Tower 1,  Armada Towers",2 Beds,2 Baths,"1,034 sqft",Apartment,For Rent,Bayut - AYAZ-ARMADA,Unfurnished,"February 10, 2023","February 2, 2023",,,,,,,https://www.bayut.com/property/details-6819763.html,Yearly
"65,000", Dubai, Jumeirah Village Circle (JVC),Joya Verde Residences,1 Bed,2 Baths,"1,177 sqft",Apartment,For Rent,Bayut - JVC-AA-JOYAVERDE-1BR,Unfurnished,"January 31, 2023","January 25, 2023",,,,,,,https://www.bayut.com/property/details-6793266.html,Yearly
"210,000", Dubai, Dubai Creek Harbour,Creek Horizon Tower 1,3 Beds,4 Baths,"1,684 sqft",Apartment,For Rent,Bayut - BB-NIK-CREEKHORIZONT1-3BR,Unfurnished,"February 10, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6806710.html,Yearly
"42,000", Dubai, Jumeirah Village Circle (JVC),"Magnolia 1,  Emirates Gardens 2",Studio,1 Bath,526 sqft,Apartment,For Rent,Bayut - UM/ F_STD/ R-5500,Furnished,"February 3, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6811255.html,Yearly
"375,000", Dubai, Palm Jumeirah,Emerald,3 Beds,4 Baths,"2,266 sqft",Apartment,For Rent,Bayut - ATO230191_L,,"February 6, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6806926.html,Yearly
"320,000", Dubai, Downtown Dubai,Burj Vista 1,3 Beds,4 Baths,"1,922 sqft",Apartment,For Rent,Bayut - AP-R-23689,Unfurnished,"February 7, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6799690.html,Yearly
"110,000", Dubai, Dubai Marina,Marina Diamond 5,2 Beds,2 Baths,"1,084 sqft",Apartment,For Rent,Bayut - axc-3769840,Furnished,"February 14, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6800811.html,Yearly
"450,000", Dubai, The Meadows,,5 Beds,6 Baths,"5,812 sqft",Villa,For Rent,Bayut - BHM-R-563570,Unfurnished,"February 6, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6800504.html,Yearly
"179,999", Dubai, Dubai Marina,,2 Beds,3 Baths,"1,155 sqft",Apartment,For Rent,Bayut - BSR-R-20,Furnished,"January 31, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6799103.html,Yearly
"159,000", Dubai, The Springs,,2 Beds,2 Baths,"1,790 sqft",Villa,For Rent,Bayut - WIL-R-1380,Unfurnished,"February 7, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6812595.html,Yearly
"400,000", Dubai, Jumeirah Golf Estates,,4 Beds,4 Baths,"3,500 sqft",Villa,For Rent,Bayut - LP17225,Unfurnished,"February 10, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6808135.html,Yearly
"135,000", Dubai, The Views,The Links East Tower,1 Bed,1 Bath,992 sqft,Apartment,For Rent,Bayut - DUB215998,,"February 15, 2023","February 3, 2023",,,,,,,https://www.bayut.com/property/details-6824314.html,Yearly
"250,000", Dubai, DAMAC Hills,Rochester,3 Beds,4 Baths,"2,578 sqft",Villa,For Rent,Bayut - L-204447,,"February 7, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6807604.html,Yearly
"149,950", Dubai, The Views,Una Riverside Residence,2 Beds,2 Baths,"1,278 sqft",Apartment,For Rent,Bayut - axc-3769190,Unfurnished,"February 1, 2023","January 26, 2023",,,,,,,https://www.bayut.com/property/details-6795872.html,Yearly
"185,000", Dubai, Downtown Dubai,,2 Beds,2 Baths,"1,077 sqft",Apartment,For Rent,Bayut - L-204543,Unfurnished,"February 13, 2023","February 2, 2023",,,,,,,https://www.bayut.com/property/details-6818568.html,Yearly
"184,999", Dubai, Arabian Ranches 3,,4 Beds,4 Baths,"2,418 sqft",Townhouse,For Rent,Bayut - 688-Th-R-1619,,"February 6, 2023","February 1, 2023",,,,,,,https://www.bayut.com/property/details-6816285.html,Yearly
"125,000", Dubai, Jumeirah Beach Residence (JBR),Shams 4,2 Beds,3 Baths,"1,835 sqft",Apartment,For Rent,Bayut - A1-R-8058,Unfurnished,"February 1, 2023","January 26, 2023",,,,,,,https://www.bayut.com/property/details-6797003.html,Yearly
"40,000", Dubai, Dubai Sports City,,Studio,1 Bath,673 sqft,Apartment,For Rent,Bayut - 1272-Ap-R-0189,Furnished,"February 10, 2023","January 26, 2023",,,,,,,https://www.bayut.com/property/details-6796137.html,Yearly
"120,000", Dubai, Dubai Hills Estate,"Mulberry 2 Building B1,  Mulberry 2",1 Bed,1 Bath,914 sqft,Apartment,For Rent,Bayut - RL383,,"February 7, 2023","January 19, 2023",,,,,,,https://www.bayut.com/property/details-6773368.html,Yearly
"5,998", Dubai, DAMAC Hills,Carson Tower A,Studio,1 Bath,406 sqft,Apartment,For Rent,Bayut - 3905-Ap-R-0026,Furnished,"January 23, 2023","November 18, 2022",,,,,,,https://www.bayut.com/property/details-6559513.html,Monthly
"100,000", Dubai, Downtown Dubai,Burj Views A,1 Bed,2 Baths,910 sqft,Apartment,For Rent,Bayut - DUB181928,,"January 26, 2023","January 23, 2023",,,,,,,https://www.bayut.com/property/details-5629101.html,Yearly
"150,000", Dubai, DAMAC Hills,Golf Horizon Tower B,2 Beds,4 Baths,"1,540 sqft",Apartment,For Rent,Bayut - 4933-Ap-R-0009,Unfurnished,"February 6, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6808762.html,Yearly
"180,000", Dubai, Palm Jumeirah,Al Das,1 Bed,2 Baths,"1,252 sqft",Apartment,For Rent,Bayut - CB-R-03239,Furnished,"February 9, 2023","January 25, 2023",,,,,,,https://www.bayut.com/property/details-6792407.html,Yearly
"550,000", Dubai, Dubai Hills Estate,Sidra 3,5 Beds,6 Baths,"6,033 sqft",Villa,For Rent,Bayut - LP17660,Unfurnished,"February 6, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6808271.html,Yearly
"240,000", Dubai, Dubai Hills Estate,Maple At Dubai Hills Estate 2,3 Beds,3 Baths,"2,093 sqft",Townhouse,For Rent,Bayut - DLAND-OP-MAPPLEE2-3BRR,Unfurnished,"February 10, 2023","February 8, 2023",,,,,,,https://www.bayut.com/property/details-6841079.html,Yearly
"375,000", Dubai, Arabian Ranches,,5 Beds,5 Baths,"7,634 sqft",Villa,For Rent,Bayut - LP17765,Unfurnished,"February 3, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6812372.html,Yearly
"75,000", Dubai, Dubai Marina,,1 Bed,2 Baths,916 sqft,Apartment,For Rent,Bayut - 1310-Ap-R-4654,Unfurnished,"February 10, 2023","February 2, 2023",,,,,,,https://www.bayut.com/property/details-6820147.html,Yearly
"140,000", Dubai, Downtown Dubai,The Lofts West,1 Bed,2 Baths,774 sqft,Apartment,For Rent,Bayut - ATO230575_L,,"February 15, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6808078.html,Yearly
"1,400,000", Dubai, Mohammed Bin Rashid City,District One Villas,4 Beds,5 Baths,"7,680 sqft",Villa,For Rent,Bayut - axc-3726062,Furnished,"February 2, 2023","January 21, 2023",,,,,,,https://www.bayut.com/property/details-6780493.html,Yearly
"31,000", Dubai, Downtown Dubai,Burj Vista 1,2 Beds,3 Baths,"1,345 sqft",Apartment,For Rent,Bayut - BV1 - 809,Furnished,"February 13, 2023","February 3, 2023",,,,,,,https://www.bayut.com/property/details-4649902.html,Monthly
"130,000", Dubai, Downtown Dubai,The Lofts West,1 Bed,1 Bath,774 sqft,Apartment,For Rent,Bayut - SUP173688,Furnished,"February 1, 2023","January 29, 2023",,,,,,,https://www.bayut.com/property/details-6804270.html,Yearly
"65,000", Dubai, Dubai Marina,Marina Diamond 1,1 Bed,1 Bath,719 sqft,Apartment,For Rent,Bayut - L-204448,,"February 14, 2023","February 1, 2023",,,,,,,https://www.bayut.com/property/details-6813447.html,Yearly
"575,000", Dubai, Al Barari,,3 Beds,4 Baths,"3,420 sqft",Apartment,For Rent,Bayut - L-203292,Furnished,"February 3, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6810242.html,Yearly
"260,000", Dubai, Palm Jumeirah,Amber,2 Beds,3 Baths,"1,712 sqft",Apartment,For Rent,Bayut - CB-R-03241,Unfurnished,"February 10, 2023","January 25, 2023",,,,,,,https://www.bayut.com/property/details-6792408.html,Yearly
"84,995", Dubai, Downtown Dubai,Bellevue Tower 1,1 Bed,2 Baths,616 sqft,Apartment,For Rent,Bayut - CB-R-03405,Unfurnished,"February 9, 2023","February 3, 2023",,,,,,,https://www.bayut.com/property/details-6825471.html,Yearly
"200,000", Dubai, Downtown Dubai,BLVD Heights Tower 2,2 Beds,2 Baths,"1,737 sqft",Apartment,For Rent,Bayut - L-204360,,"February 9, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6805528.html,Yearly
"200,000", Dubai, DAMAC Hills,,3 Beds,4 Baths,"1,462 sqft",Townhouse,For Rent,Bayut - AQ-R-23-00072,Furnished,"January 31, 2023","January 26, 2023",,,,,,,https://www.bayut.com/property/details-6797207.html,Yearly
"103,000", Dubai, Dubai Hills Estate,,2 Beds,1 Bath,724 sqft,Apartment,For Rent,Bayut - DP-R-46163,,"January 27, 2023","January 24, 2023",,,,,,,https://www.bayut.com/property/details-6787929.html,Yearly
"164,990", Dubai, Dubai Marina,,2 Beds,3 Baths,"1,897 sqft",Apartment,For Rent,Bayut - R-MB-DM-MS-2BR7,,"February 15, 2023","February 4, 2023",,,,,,,https://www.bayut.com/property/details-6827831.html,Yearly
"71,998", Dubai, Jumeirah Village Circle (JVC),Rigel Apartments,1 Bed,2 Baths,846 sqft,Apartment,For Rent,Bayut - ATO230675_L,,"February 15, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6806228.html,Yearly
"6,449", Dubai, Al Jaddaf,Farhad Azizi Residence,Studio,1 Bath,361 sqft,Apartment,For Rent,Bayut - 3905-Ap-R-0044,Furnished,"February 2, 2023","January 31, 2023",,,,,,,https://www.bayut.com/property/details-6811765.html,Monthly
"110,000", Dubai, Dubai Creek Harbour,,1 Bed,1 Bath,804 sqft,Apartment,For Rent,Bayut - ATO230698_L,,"February 15, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6806229.html,Yearly
"75,000", Dubai, Arjan,,1 Bed,2 Baths,"1,103 sqft",Apartment,For Rent,Bayut - ARJAN-SM-THEWINGS-1BR-2,Furnished,"January 30, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6800616.html,Yearly
"190,000", Dubai, Dubai Creek Harbour,,2 Beds,2 Baths,"1,324 sqft",Apartment,For Rent,Bayut - PB-R-1080,Furnished,"February 13, 2023","January 23, 2023",,,,,,,https://www.bayut.com/property/details-6782963.html,Yearly
"45,000", Dubai, Dubai Sports City,Elite Sports Residence 4,1 Bed,2 Baths,888 sqft,Apartment,For Rent,Bayut - 3253-Ap-R-2607,Furnished,"February 8, 2023","February 2, 2023",,,,,,,https://www.bayut.com/property/details-6820611.html,Yearly
"170,000", Dubai, Downtown Dubai,Standpoint Tower 1,2 Beds,2 Baths,"1,171 sqft",Apartment,For Rent,Bayut - RL451,,"February 7, 2023","February 1, 2023",,,,,,,https://www.bayut.com/property/details-6816620.html,Yearly
"16,499", Dubai, Business Bay,,2 Beds,2 Baths,"1,320 sqft",Apartment,For Rent,Bayut - 4306-Ap-R-0024,Furnished,"February 14, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6806206.html,Monthly
"210,000", Dubai, Arabian Ranches 3,,4 Beds,5 Baths,"2,567 sqft",Villa,For Rent,Bayut - LP17680,Unfurnished,"February 13, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6800753.html,Yearly
"350,000", Dubai, Downtown Dubai,,2 Beds,3 Baths,"1,386 sqft",Apartment,For Rent,Bayut - 4809-Ap-R-2625,Furnished,"February 3, 2023","January 24, 2023",,,,,,,https://www.bayut.com/property/details-6789273.html,Yearly
"120,000", Dubai, Jumeirah Village Circle (JVC),Joya Verde Residences,2 Beds,3 Baths,"2,313 sqft",Apartment,For Rent,Bayut - JVC-WB-JVERDE-2BR,Furnished,"January 26, 2023","January 23, 2023",,,,,,,https://www.bayut.com/property/details-6783357.html,Yearly
"13,999", Ajman, Ajman Downtown,Horizon Tower B,Studio,1 Bath,669 sqft,Apartment,For Rent,Bayut - 233-Ap-R-0835,Unfurnished,"February 1, 2023","July 29, 2022",,,,,,,https://www.bayut.com/property/details-6185541.html,Yearly
"70,000", Dubai, Jumeirah Village Circle (JVC),"Bloom Tower B,  Bloom Towers",1 Bed,1 Bath,753 sqft,Apartment,For Rent,Bayut - JVC-IN-BLOOMTOWE-1BR,Unfurnished,"February 7, 2023","February 2, 2023",,,,,,,https://www.bayut.com/property/details-6817825.html,Yearly
"150,000", Dubai, Dubai Hills Estate,Park Heights 2,2 Beds,2 Baths,958 sqft,Apartment,For Rent,Bayut - AQ-R-23-00083,Furnished,"January 25, 2023","January 23, 2023",,,,,,,https://www.bayut.com/property/details-6784785.html,Yearly
"280,000", Dubai, The Springs,,3 Beds,4 Baths,"2,904 sqft",Villa,For Rent,Bayut - BHM-R-21997,Unfurnished,"February 6, 2023","January 23, 2023",,,,,,,https://www.bayut.com/property/details-6783006.html,Yearly
"5,999", Dubai, Dubai Sports City,,Studio,1 Bath,398 sqft,Apartment,For Rent,Bayut - 2468-Ap-R-0110,Furnished,"January 30, 2023","November 21, 2022",,,,,,,https://www.bayut.com/property/details-6566937.html,Monthly
"480,000", Dubai, Dubai Hills Estate,,4 Beds,5 Baths,"3,480 sqft",Townhouse,For Rent,Bayut - ADM230012_L,Unfurnished,"February 6, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6807520.html,Yearly
"205,000", Dubai, Jumeirah Beach Residence (JBR),Sadaf 8,4 Beds,5 Baths,"2,712 sqft",Apartment,For Rent,Bayut - ATO230206_L,,"February 3, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6806580.html,Yearly
"329,999", Dubai, Downtown Dubai,,2 Beds,3 Baths,"2,038 sqft",Apartment,For Rent,Bayut - 1239-Ap-R-0156,Furnished,"February 15, 2023","January 30, 2023",,,,,,,https://www.bayut.com/property/details-6806492.html,Yearly
"450,000", Dubai, Dubai Sports City,Estella Village,5 Beds,6 Baths,"6,850 sqft",Villa,For Rent,Bayut - LP17606,Unfurnished,"February 3, 2023","January 27, 2023",,,,,,,https://www.bayut.com/property/details-6800277.html,Yearly
"7,799", Dubai, Jumeirah Village Circle (JVC),Pantheon Boulevard,1 Bed,2 Baths,987 sqft,Apartment,For Rent,Bayut - 129,Furnished,"January 30, 2023","October 18, 2022",,,,,,,https://www.bayut.com/property/details-4945540.html,Monthly
"115,000", Dubai, Dubai Marina,,2 Beds,2 Baths,"1,258 sqft",Apartment,For Rent,Bayut - RL-48417,Unfurnished,"February 14, 2023","February 9, 2023",,,,,,,https://www.bayut.com/property/details-6848322.html,Yearly
"235,000", Dubai, Dubai Harbour,"Sunrise Bay Tower 1,  Sunrise Bay",2 Beds,3 Baths,"1,140 sqft",Apartment,For Rent,Bayut - B-AR-82401,,"February 15, 2023","January 28, 2023",,,,,,,https://www.bayut.com/property/details-6802409.html,Yearly
"350,000", Dubai, Arabian Ranches 2,,4 Beds,4 Baths,"4,354 sqft",Villa,For Rent,Bayut - TREO-R-18642,Unfurnished,"February 14, 2023","January 26, 2023",,,,,,,https://www.bayut.com/property/details-6795429.html,Yearly
"118,999", Dubai, Palm Jumeirah,Al Hatimi,1 Bed,2 Baths,720 sqft,Apartment,For Rent,Bayut - AQ-R-23-00073,Furnished,"January 31, 2023","January 23, 2023",,,,,,,https://www.bayut.com/property/details-6784923.html,Yearly
