"2,700,000", Dubai, Dubai South,South Bay,4 Beds,4 Baths,"3,000 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24343,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6860965.html
"999,000", Sharjah, Muwailih Commercial,,2 Beds,3 Baths,"1,300 sqft",Apartment,For Sale,Bayut - 1154-Ap-S-3409,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6859133.html
"4,000,000", Dubai, Dubai Creek Harbour,,3 Beds,4 Baths,"2,000 sqft",Townhouse,For Sale,Bayut - 291-IO-Th-S-23513,Furnished,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6857248.html
"850,000", Dubai, DAMAC Hills,,1 Bed,1 Bath,626 sqft,Apartment,For Sale,Bayut - 1136-Ap-S-24250,,,"February 11, 2023",,,,,,,https://www.bayut.com/property/details-6853780.html
"1,600,000", Dubai, Dubai Creek Harbour,,1 Bed,1 Bath,771 sqft,Apartment,For Sale,Bayut - LIR-HAT-0002,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6864753.html
"6,000,000", Dubai, Damac Lagoons,,6 Beds,7 Baths,"4,600 sqft",Villa,For Sale,Bayut - 345678,Furnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6864742.html
"1,380,000", Dubai, Dubailand,,4 Beds,5 Baths,"3,500 sqft",Villa,For Sale,Bayut - 1400-Vl-S-13041,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6864688.html
"3,000,000", Dubai, Business Bay,,2 Beds,2 Baths,"1,678 sqft",Apartment,For Sale,Bayut - 1136-Ap-S-24372,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6863239.html
"3,000,000", Dubai, Business Bay,Safa Two by De Grisogono,3 Beds,3 Baths,"1,450 sqft",Apartment,For Sale,Bayut - 1136-Ap-S-24370,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6863193.html
"9,500,000", Dubai, Damac Lagoons,,7 Beds,7 Baths,"10,653 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24367,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6863124.html
"3,000,000", Dubai, Dubai South,Fairway Villas,3 Beds,3 Baths,"2,988 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24281,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6857494.html
"6,000,000", Dubai, Mohammed Bin Rashid City,MAG Eye,3 Beds,3 Baths,"4,000 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24257,,,"February 11, 2023",,,,,,,https://www.bayut.com/property/details-6854481.html
"1,034,999", Dubai, Jumeirah Village Circle (JVC),Belgravia Square,1 Bed,2 Baths,"1,075 sqft",Apartment,For Sale,Bayut - B-AS-74213,,,"September 1, 2022",,,,,,,https://www.bayut.com/property/details-6295189.html
"22,600,000", Dubai, Mohammed Bin Rashid City,The Hartland Villas,5 Beds,6 Baths,"8,490 sqft",Villa,For Sale,Bayut - 1400-Vl-S-12823,,,"February 7, 2023",,,,,,,https://www.bayut.com/property/details-6837711.html
"4,670,000", Dubai, Dubai Hills Estate,,3 Beds,4 Baths,"2,400 sqft",Townhouse,For Sale,Bayut - ELV-ANJ-TH-304,,,"January 27, 2023",,,,,,,https://www.bayut.com/property/details-6799514.html
"1,700,000", Dubai, Dubai South,"Expo Golf Villas 3,  Expo Golf Villas",4 Beds,4 Baths,"2,542 sqft",Villa,For Sale,Bayut - 1720-SY-Vl-S-0985,,,"November 28, 2022",,,,,,,https://www.bayut.com/property/details-6592115.html
"769,000", Dubai, Dubailand,,2 Beds,3 Baths,"1,222 sqft",Villa,For Sale,Bayut - 1400-Vl-S-13019,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6863673.html
"1,070,000", Dubai, Dubailand,,3 Beds,4 Baths,"1,800 sqft",Townhouse,For Sale,Bayut - 1400-Th-S-13017,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6863671.html
"420,000", Sharjah, Muwaileh,,Studio,1 Bath,425 sqft,Apartment,For Sale,Bayut - 7473-eMwPfB,Unfurnished,,"February 7, 2023",,,,,,,https://www.bayut.com/property/details-6839465.html
"3,659,990", Dubai, Mohammed Bin Rashid City,"Vie at the Fields,  The Fields",4 Beds,3 Baths,"3,170 sqft",Townhouse,For Sale,Bayut - 646-Th-S-8933,,,"February 15, 2023",,,,,,,https://www.bayut.com/property/details-6866620.html
"2,350,000", Dubai, Tilal Al Ghaf,,3 Beds,4 Baths,"2,152 sqft",Villa,For Sale,Bayut - KC-S-0019,Unfurnished,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858299.html
"4,950,000", Dubai, Business Bay,,3 Beds,3 Baths,"2,162 sqft",Apartment,For Sale,Bayut - ATO230591,,,"January 23, 2023",,,,,,,https://www.bayut.com/property/details-6784333.html
"4,600,000", Dubai, Mohammed Bin Rashid City,"Vie at the Fields,  The Fields",4 Beds,5 Baths,"3,500 sqft",Townhouse,For Sale,Bayut - 1400-Th-S-13038,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6864744.html
"2,300,000", Dubai, Dubai Marina,,1 Bed,2 Baths,"1,016 sqft",Apartment,For Sale,Bayut - 1844-Ap-S-0795,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6863066.html
"11,000,000", Dubai, Jumeirah,Sur La Mer,4 Beds,5 Baths,"4,796 sqft",Townhouse,For Sale,Bayut - RWI-S-3429,Unfurnished,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6859642.html
"13,000,000", Dubai, Dubai South,South Bay,7 Beds,7 Baths,"13,300 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24317,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858846.html
"1,550,000", Sharjah,Sharjah Sustainable City,,3 Beds,4 Baths,"2,070 sqft",Townhouse,For Sale,Bayut - MOH-RAHM-512,,,"February 2, 2023",,,,,,,https://www.bayut.com/property/details-6821326.html
"1,590,000", Dubai, Arabian Ranches 3,,3 Beds,4 Baths,"2,350 sqft",Villa,For Sale,Bayut - 1400-Vl-S-13039,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6864504.html
"999,999", Abu Dhabi, Yas Island,,2 Beds,3 Baths,908 sqft,Apartment,For Sale,Bayut - 1400-Ap-S-12983,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6863545.html
"7,700,000", Dubai, Jumeirah Golf Estates,,5 Beds,5 Baths,"5,729 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24353,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6861203.html
"690,000", Sharjah, Aljada,,1 Bed,2 Baths,690 sqft,Apartment,For Sale,Bayut - ALJADA0003,Unfurnished,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858514.html
"1,498,000", Sharjah, Al Tai,,2 Beds,3 Baths,"2,000 sqft",Villa,For Sale,Bayut - 1400-Vl-S-12976,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6863088.html
"5,500,000", Dubai, Jumeirah Golf Estates,,4 Beds,4 Baths,"3,997 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24346,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6861108.html
"1,640,000", Dubai, Business Bay,Safa Two by De Grisogono,1 Bed,2 Baths,751 sqft,Apartment,For Sale,Bayut - 646-Ap-S-7300,Unfurnished,,"February 15, 2023",,,,,,,https://www.bayut.com/property/details-6865740.html
"666,000", Abu Dhabi, Masdar City,Oasis Residences Two,1 Bed,2 Baths,620 sqft,Apartment,For Sale,Bayut - 1400-Ap-S-12960,Furnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6862790.html
"4,000,000", Dubai, Jumeirah Golf Estates,,3 Beds,3 Baths,"3,160 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24337,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6860900.html
"450,000", Dubai, Jumeirah Village Circle (JVC),Neva Residences,Studio,1 Bath,500 sqft,Apartment,For Sale,Bayut - 1400-Ap-S-12882,Furnished,,"February 11, 2023",,,,,,,https://www.bayut.com/property/details-6854397.html
"1,050,000", Sharjah, Muwaileh,,2 Beds,2 Baths,"1,170 sqft",Apartment,For Sale,Bayut - 392-Ap-S-18389,Unfurnished,,"February 7, 2023",,,,,,,https://www.bayut.com/property/details-6837667.html
"2,500,000", Dubai, Damac Lagoons,,5 Beds,6 Baths,"3,375 sqft",Villa,For Sale,Bayut - 1400-Vl-S-12903,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6862407.html
"9,500,000", Dubai, Dubai South,South Bay,6 Beds,6 Baths,"11,000 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24314,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858797.html
"2,500,000", Dubai, Damac Lagoons,,5 Beds,5 Baths,"3,500 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24310,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858765.html
"3,400,000", Dubai, Dubai South,South Bay,5 Beds,5 Baths,"4,900 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24308,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858731.html
"1,612,000", Dubai, Jumeirah Village Triangle (JVT),Belmont Residences,2 Beds,3 Baths,"1,143 sqft",Apartment,For Sale,Bayut - BEL-JVT-2BED-ANNA,Unfurnished,,"February 11, 2023",,,,,,,https://www.bayut.com/property/details-6854591.html
"535,000", Dubai, Dubai Residence Complex,,1 Bed,2 Baths,600 sqft,Apartment,For Sale,Bayut - 1400-Ap-S-12834,Furnished,,"February 7, 2023",,,,,,,https://www.bayut.com/property/details-6837720.html
"580,000", Dubai, Dubai Residence Complex,,1 Bed,2 Baths,750 sqft,Apartment,For Sale,Bayut - 1400-Ap-S-12763,Unfurnished,,"February 7, 2023",,,,,,,https://www.bayut.com/property/details-6836525.html
"1,930,000", Dubai, Jumeirah Village Triangle (JVT),Cloud Tower,2 Beds,3 Baths,"2,875 sqft",Penthouse,For Sale,Bayut - 1400-Ph-S-13059,Furnished,,"February 15, 2023",,,,,,,https://www.bayut.com/property/details-6869422.html
"5,000,000", Dubai, Damac Lagoons,,5 Beds,5 Baths,"5,000 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24358,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6861406.html
"2,000,000", Dubai, Damac Lagoons,,4 Beds,4 Baths,"2,300 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24298,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858512.html
"7,315,499", Abu Dhabi, Saadiyat Island,,5 Beds,8 Baths,"5,862 sqft",Villa,For Sale,Bayut - HS-LAGOONS-5BR,,,"February 8, 2023",,,,,,,https://www.bayut.com/property/details-6844473.html
"6,100,000", Dubai, Damac Lagoons,,6 Beds,7 Baths,"4,843 sqft",Villa,For Sale,Bayut - 974-Vl-S-0661,,,"February 8, 2023",,,,,,,https://www.bayut.com/property/details-6843852.html
"1,700,000", Dubai, Dubailand,"La Violeta 1,  La Violeta",3 Beds,3 Baths,"2,000 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24334,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6860868.html
"9,700,000", Dubai, Jumeirah Lake Towers (JLT),Viewz by Danube,4 Beds,5 Baths,"3,360 sqft",Apartment,For Sale,Bayut - 291-IO-Ap-S-23519,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858209.html
"6,000,000", Dubai, Dubai Harbour,Beachgate by Address,2 Beds,3 Baths,"1,384 sqft",Apartment,For Sale,Bayut - reap-3755021,Unfurnished,,"January 22, 2023",,,,,,,https://www.bayut.com/property/details-6782031.html
"815,000", Dubai, Business Bay,,Studio,1 Bath,449 sqft,Apartment,For Sale,Bayut - 3103-Ap-S-0453,,,"November 16, 2022",,,,,,,https://www.bayut.com/property/details-6550396.html
"2,250,000", Dubai, Damac Lagoons,,4 Beds,5 Baths,"2,282 sqft",Villa,For Sale,Bayut - 974-Vl-S-0666,,,"February 9, 2023",,,,,,,https://www.bayut.com/property/details-6847405.html
"3,000,000", Dubai, DAMAC Hills,,5 Beds,5 Baths,"3,166 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24362,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6863011.html
"500,000", Dubai, Dubai Investment Park (DIP),,1 Bed,2 Baths,900 sqft,Townhouse,For Sale,Bayut - 1400-Th-S-12930,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6862338.html
"3,000,000", Dubai, DAMAC Hills,,4 Beds,4 Baths,"3,000 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24295,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858485.html
"400,000", Dubai, Dubai Residence Complex,,Studio,1 Bath,450 sqft,Apartment,For Sale,Bayut - 2494-Ap-S-2498,Unfurnished,,"February 2, 2023",,,,,,,https://www.bayut.com/property/details-6818328.html
"890,000", Sharjah, Sharjah Waterfront City,,2 Beds,3 Baths,"1,590 sqft",Apartment,For Sale,Bayut - 1400-Ap-S-12969,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6863562.html
"400,000", Sharjah, Al Khan,"Rimal Residences,  Maryam Gate Residences",Studio,1 Bath,426 sqft,Apartment,For Sale,Bayut - 1400-Ap-S-12909,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6862418.html
"939,999", Dubai, Jumeirah Village Circle (JVC),Binghatti Crescent,2 Beds,3 Baths,"1,117 sqft",Apartment,For Sale,Bayut - Crescent - 2BR - MM001,Unfurnished,,"February 10, 2023",,,,,,,https://www.bayut.com/property/details-6849662.html
"618,000", Sharjah, Muwaileh,,1 Bed,2 Baths,650 sqft,Apartment,For Sale,Bayut - 100458-kpjasG,Unfurnished,,"February 4, 2023",,,,,,,https://www.bayut.com/property/details-6828591.html
"1,311,000", Dubai, DAMAC Hills 2 (Akoya by DAMAC),,3 Beds,4 Baths,"1,980 sqft",Townhouse,For Sale,Bayut - 646-Th-S-8946,,,"February 15, 2023",,,,,,,https://www.bayut.com/property/details-6866510.html
"22,000,000", Dubai, Dubai Hills Estate,,5 Beds,5 Baths,"10,000 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24356,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6861243.html
"19,000,000", Dubai, Mohammed Bin Rashid City,Opal Gardens,6 Beds,6 Baths,"10,000 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24316,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858834.html
"10,000,000", Dubai, Mohammed Bin Rashid City,Opal Gardens,5 Beds,5 Baths,"7,000 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24306,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858705.html
"519,000", Abu Dhabi,Masdar City,,Studio,1 Bath,370 sqft,Apartment,For Sale,Bayut - 483-Ap-S-1018,Furnished,,"July 14, 2022",,,,,,,https://www.bayut.com/property/details-6132549.html
"7,500,000", Dubai, Mohammed Bin Rashid City,Opal Gardens,4 Beds,4 Baths,"5,100 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24292,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858374.html
"6,000,000", Dubai, Mohammed Bin Rashid City,Opal Gardens,4 Beds,4 Baths,"4,800 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24291,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858342.html
"1,099,999", Dubai, Jumeirah Village Circle (JVC),Binghatti Crescent,3 Beds,4 Baths,"1,488 sqft",Apartment,For Sale,Bayut - CRESCENT - 3BR - MM001,Unfurnished,,"February 10, 2023",,,,,,,https://www.bayut.com/property/details-6849653.html
"2,110,000", Sharjah, Al Tai,Azalea,3 Beds,2 Baths,"2,348 sqft",Townhouse,For Sale,Bayut - 248-Th-S-32486,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6863908.html
"4,000,000", Dubai, Mohammed Bin Rashid City,Opal Gardens,4 Beds,4 Baths,"3,500 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24290,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858291.html
"528,000", Dubai, Dubai Investment Park (DIP),Verdana,1 Bed,2 Baths,"1,200 sqft",Townhouse,For Sale,Bayut - 2812-Th-S-0296,Unfurnished,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6857077.html
"2,070,000", Sharjah, Muwaileh,,3 Beds,4 Baths,"3,000 sqft",Villa,For Sale,Bayut - 7473-xHCyFM,Unfurnished,,"February 8, 2023",,,,,,,https://www.bayut.com/property/details-6842682.html
"3,100,000", Dubai, Ras Al Khor,"Sobha One,  Ras Al Khor Industrial 1",3 Beds,4 Baths,"1,650 sqft",Apartment,For Sale,Bayut - sobhaone-3bed-ANNA,Unfurnished,,"February 15, 2023",,,,,,,https://www.bayut.com/property/details-6869753.html
"24,000,000", Dubai, Bukadra,,5 Beds,9 Baths,"8,490 sqft",Villa,For Sale,Bayut - 699-Vl-S-1605,Unfurnished,,"February 10, 2023",,,,,,,https://www.bayut.com/property/details-6851032.html
"5,027,287", Dubai, Al Wasl,,3 Beds,3 Baths,"2,102 sqft",Apartment,For Sale,Bayut - BST227094,,,"September 7, 2022",,,,,,,https://www.bayut.com/property/details-6311151.html
"2,203,828", Dubai, Mohammed Bin Rashid City,The Highbury,2 Beds,3 Baths,"1,204 sqft",Apartment,For Sale,Bayut - HIG-BUR-ALB,Furnished,,"February 11, 2023",,,,,,,https://www.bayut.com/property/details-6854669.html
"550,000", Dubai, Dubai Science Park,,Studio,1 Bath,552 sqft,Apartment,For Sale,Bayut - 3010-Ap-S-0277,,,"February 11, 2023",,,,,,,https://www.bayut.com/property/details-6853270.html
"1,299,000", Sharjah, Barashi,,2 Beds,3 Baths,"1,790 sqft",Villa,For Sale,Bayut - 7473-W5jKWh,Unfurnished,,"February 7, 2023",,,,,,,https://www.bayut.com/property/details-6837419.html
"2,400,000", Dubai, Business Bay,,2 Beds,3 Baths,"1,300 sqft",Apartment,For Sale,Bayut - 1400-Ap-S-12772,Furnished,,"February 7, 2023",,,,,,,https://www.bayut.com/property/details-6836677.html
"1,200,000", Dubai, Dubailand,,2 Beds,2 Baths,"1,222 sqft",Townhouse,For Sale,Bayut - 291-IO-Th-S-23531,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858404.html
"1,000,000", Dubai, Jumeirah Village Circle (JVC),Neva Residences,2 Beds,2 Baths,950 sqft,Apartment,For Sale,Bayut - 4023-Ap-S-0110,Furnished,,"February 7, 2023",,,,,,,https://www.bayut.com/property/details-6835724.html
"1,350,000", Abu Dhabi, Masdar City,Oasis Residences Two,2 Beds,3 Baths,"1,040 sqft",Apartment,For Sale,Bayut - 1400-Ap-S-12916,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6862421.html
"1,080,000", Dubai, Mohammed Bin Rashid City,"The Crest Tower A,  The Crest",1 Bed,2 Baths,725 sqft,Apartment,For Sale,Bayut - 1400-Ap-S-12917,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6862330.html
"850,000", Dubai, DAMAC Hills,,1 Bed,1 Bath,626 sqft,Apartment,For Sale,Bayut - 1136-Ap-S-24320,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858885.html
"6,130,716", Abu Dhabi, Saadiyat Island,,4 Beds,7 Baths,"5,005 sqft",Villa,For Sale,Bayut - HS-LAGOONS-4BRVILLA,,,"February 8, 2023",,,,,,,https://www.bayut.com/property/details-6844423.html
"9,292,600", Dubai, Damac Lagoons,,7 Beds,8 Baths,"7,289 sqft",Villa,For Sale,Bayut - VS-S-1969,Furnished,,"November 29, 2022",,,,,,,https://www.bayut.com/property/details-6598328.html
"2,316,999", Dubai, Arjan,,3 Beds,4 Baths,"2,107 sqft",Apartment,For Sale,Bayut - MARQ - 3BR - MM001,Unfurnished,,"February 10, 2023",,,,,,,https://www.bayut.com/property/details-6849731.html
"2,890,000", Dubai, Mohammed Bin Rashid City,Crest Grande,3 Beds,4 Baths,"1,590 sqft",Apartment,For Sale,Bayut - 1400-Ap-S-12824,Unfurnished,,"February 7, 2023",,,,,,,https://www.bayut.com/property/details-6837712.html
"325,000", Sharjah, Aljada,,Studio,1 Bath,382 sqft,Apartment,For Sale,Bayut - 1400-Ap-S-12848,Unfurnished,,"February 11, 2023",,,,,,,https://www.bayut.com/property/details-6854882.html
"790,900", Dubai, Dubai Residence Complex,,1 Bed,2 Baths,958 sqft,Apartment,For Sale,Bayut - 1400-Ap-S-12865,,,"February 8, 2023",,,,,,,https://www.bayut.com/property/details-6841997.html
"615,000", Dubai, Arjan,,Studio,1 Bath,450 sqft,Apartment,For Sale,Bayut - 108-Ap-S-12679,Unfurnished,,"February 8, 2023",,,,,,,https://www.bayut.com/property/details-6841112.html
"6,958,828", Dubai, Palm Jumeirah,,1 Bed,2 Baths,"1,256 sqft",Apartment,For Sale,Bayut - ELL-1BHK-AMA5,,,"January 23, 2023",,,,,,,https://www.bayut.com/property/details-6783360.html
"777,000", Sharjah, Aljada,Tiraz,1 Bed,2 Baths,752 sqft,Apartment,For Sale,Bayut - 1400-Ap-S-12886,Unfurnished,,"February 11, 2023",,,,,,,https://www.bayut.com/property/details-6854764.html
"22,081,000", Dubai, Tilal Al Ghaf,,5 Beds,6 Baths,"10,672 sqft",Villa,For Sale,Bayut - RL1326,,,"February 11, 2023",,,,,,,https://www.bayut.com/property/details-6853087.html
"411,682", Dubai, Dubailand,Sherena Residence 2,Studio,1 Bath,433 sqft,Apartment,For Sale,Bayut - AP2637,Unfurnished,,"February 9, 2023",,,,,,,https://www.bayut.com/property/details-6847192.html
"1,700,000", Sharjah,Sharjah Sustainable City,,3 Beds,4 Baths,"2,238 sqft",Villa,For Sale,Bayut - 974-Vl-S-0664,,,"February 8, 2023",,,,,,,https://www.bayut.com/property/details-6844392.html
"780,000", Dubai, Dubai Residence Complex,,2 Beds,2 Baths,"1,100 sqft",Apartment,For Sale,Bayut - 1400-Ap-S-12819,Unfurnished,,"February 7, 2023",,,,,,,https://www.bayut.com/property/details-6838240.html
"4,000,000", Dubai, Jumeirah Golf Estates,,3 Beds,3 Baths,"3,160 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24328,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6859873.html
"1,363,539", Ajman, Al Zorah,Seaside Hills Residence,1 Bed,2 Baths,962 sqft,Apartment,For Sale,Bayut - Ibrahim 200,Unfurnished,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6857084.html
"2,378,800", Dubai, Al Furjan,,4 Beds,5 Baths,"3,013 sqft",Townhouse,For Sale,Bayut - 2643-Th-S-1169,,,"February 3, 2023",,,,,,,https://www.bayut.com/property/details-6824542.html
"1,556,266", Abu Dhabi, Yas Island,The Bay Residence,1 Bed,2 Baths,880 sqft,Apartment,For Sale,Bayut - 839-Ap-S-1706,Unfurnished,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6859107.html
"400,000", Dubai, Dubai Residence Complex,,Studio,1 Bath,420 sqft,Apartment,For Sale,Bayut - 2494-Ap-S-2611,Furnished,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858490.html
"9,500,000", Dubai, Nad Al Sheba,Nad Al Sheba Gardens,4 Beds,4 Baths,"5,000 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24268,,,"February 11, 2023",,,,,,,https://www.bayut.com/property/details-6854618.html
"4,000,000", Dubai, Nad Al Sheba,Nad Al Sheba Gardens,3 Beds,3 Baths,"3,100 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24260,,,"February 11, 2023",,,,,,,https://www.bayut.com/property/details-6854504.html
"2,000,000", Dubai, Dubai Investment Park (DIP),Verdana,4 Beds,4 Baths,"3,500 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24345,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6861095.html
"1,600,000", Dubai, Dubai Investment Park (DIP),Verdana,3 Beds,3 Baths,"2,500 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24335,,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6860872.html
"1,700,000", Sharjah,Sharjah Sustainable City,,3 Beds,4 Baths,"2,238 sqft",Villa,For Sale,Bayut - 974-Vl-S-0665,,,"February 8, 2023",,,,,,,https://www.bayut.com/property/details-6844453.html
"639,000", Sharjah, Sharjah Waterfront City,,1 Bed,2 Baths,"1,000 sqft",Apartment,For Sale,Bayut - 456789,Unfurnished,,"February 8, 2023",,,,,,,https://www.bayut.com/property/details-6841831.html
"3,597,000", Dubai, Mohammed Bin Rashid City,The Fields,4 Beds,5 Baths,"3,163 sqft",Villa,For Sale,Bayut - 1400-Vl-S-13052,Unfurnished,,"February 14, 2023",,,,,,,https://www.bayut.com/property/details-6864906.html
"6,100,000", Abu Dhabi, Saadiyat Island,,4 Beds,6 Baths,"5,002 sqft",Villa,For Sale,Bayut - 2048-Vl-S-5072,Unfurnished,,"February 8, 2023",,,,,,,https://www.bayut.com/property/details-6841944.html
"22,000,000", Dubai, Mohammed Bin Rashid City,District One Villas,6 Beds,7 Baths,"9,800 sqft",Villa,For Sale,Bayut - 2836-Vl-S-0327,,,"December 23, 2022",,,,,,,https://www.bayut.com/property/details-6681322.html
"3,000,000", Dubai, Downtown Dubai,Forte 2,2 Beds,2 Baths,991 sqft,Apartment,For Sale,Bayut - RL1347,,,"February 11, 2023",,,,,,,https://www.bayut.com/property/details-6853089.html
"1,550,000", Sharjah,Sharjah Sustainable City,,3 Beds,4 Baths,"2,040 sqft",Villa,For Sale,Bayut - 10455-Dzk52f,Furnished,,"February 8, 2023",,,,,,,https://www.bayut.com/property/details-6841689.html
"3,515,670", Abu Dhabi, Saadiyat Island,"Louvre Abu Dhabi Residences,  Saadiyat Grove",1 Bed,2 Baths,989 sqft,Apartment,For Sale,Bayut - 1646-Ap-S-2366,Unfurnished,,"February 6, 2023",,,,,,,https://www.bayut.com/property/details-6834076.html
"796,636", Dubai, Arjan,,1 Bed,2 Baths,796 sqft,Apartment,For Sale,Bayut - BBRD-ANJ-106,,,"January 23, 2023",,,,,,,https://www.bayut.com/property/details-6786778.html
"1,700,000", Dubai, Dubailand,"La Violeta 1,  La Violeta",3 Beds,3 Baths,"2,000 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24284,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6857648.html
"1,319,999", Dubai, Arjan,,2 Beds,3 Baths,"1,249 sqft",Apartment,For Sale,Bayut - MARQ - 2BR- MM001,Unfurnished,,"February 10, 2023",,,,,,,https://www.bayut.com/property/details-6850142.html
"22,000,000", Dubai, Dubai Hills Estate,,5 Beds,5 Baths,"10,000 sqft",Villa,For Sale,Bayut - 1136-Vl-S-24307,,,"February 13, 2023",,,,,,,https://www.bayut.com/property/details-6858717.html
"1,065,999", Dubai, Dubai Studio City,,1 Bed,2 Baths,851 sqft,Apartment,For Sale,Bayut - 2643-Ap-S-1350,Unfurnished,,"February 4, 2023",,,,,,,https://www.bayut.com/property/details-6826823.html
"10,449,828", Dubai, Palm Jumeirah,,2 Beds,3 Baths,"2,048 sqft",Apartment,For Sale,Bayut - OCH-ANJ-209,,,"January 20, 2023",,,,,,,https://www.bayut.com/property/details-6777673.html
